id,theta,se,raw_sum,raw_z
327,1.0517499531197114,0.3097028998336161,41,1.531882012253015
328,0.8649086854922358,0.3386322232873754,35,1.0078090102721846
329,1.0332944289500856,0.3983432016997117,33,0.8331180096119077
330,2.6084168807172876,0.43621275478951593,54,2.6673735165448145
331,0.30140688280740713,0.3064744171153062,27,0.3090450076310772
332,-0.5826971738041552,0.3316243250035321,15,-0.7391009963305839
333,-0.45075769033390617,0.3063086550527166,15,-0.7391009963305839
334,-0.7671254025233817,0.32781621471093364,12,-1.0011374973209992
335,0.26249714179124745,0.3144213261981015,25,0.13435400697080035
336,-0.1007739083050213,0.3115195750031296,20,-0.3023734946798918
337,-0.5343405762426463,0.3071917802462461,12,-1.0011374973209992
338,-0.7267242518568414,0.3645333983137697,14,-0.8264464966607222
339,-0.9290637415050024,0.327950914893521,10,-1.1758284979812759
340,-1.1389924391192485,0.38592741625059945,11,-1.0884829976511374
341,0.8169090976228105,0.31643066354087174,35,1.0078090102721846
342,-0.2389214125696498,0.33134893536168053,18,-0.4770644953401686
343,-1.7734134300545927,0.4182739364100937,3,-1.787247000292245
344,-1.247817453083447,0.41785440321145145,7,-1.4378649989716912
345,-0.5636338392803091,0.3226868736139839,13,-0.9137919969908607
346,-0.2196549709307048,0.30038494468290117,18,-0.4770644953401686
347,-0.4844572596453561,0.32800291410062754,14,-0.8264464966607222
348,-1.0121160098615158,0.396731072595803,6,-1.5252104993018296
349,-0.16368790319537113,0.31516447136758763,18,-0.4770644953401686
350,0.498602524621527,0.3451930919734797,30,0.5710815086214924
352,-1.010551028568333,0.3347511747455577,9,-1.2631739983114143
353,0.26089551239919245,0.3079045225778294,27,0.3090450076310772
354,0.2232101602492737,0.3553409621733258,26,0.22169950730093876
355,-0.600975060514213,0.3322484273914688,15,-0.7391009963305839
356,-0.22172953633061201,0.4111641471592939,7,-1.4378649989716912
357,-0.48479769982690646,0.34180298727178104,17,-0.564409995670307
358,-0.2755420396918039,0.31093142630629417,18,-0.4770644953401686
359,-0.08668485336799636,0.29680879655401926,20,-0.3023734946798918
360,-0.033178806431572866,0.32082350351841454,23,-0.040336993689476484
361,1.0259304840962729,0.3463865312983971,36,1.095154510602323
362,-0.13505341263937642,0.37900165914683953,23,-0.040336993689476484
363,1.9636513173572292,0.36950680248059026,49,2.2306460148941225
364,0.6404828199536112,0.3130554217951906,33,0.8331180096119077
368,2.1113068099545553,0.3987746010229712,48,2.143300514563984
369,2.1890539874738786,0.40532445993908195,46,1.9686095139037072
370,2.078207905516707,0.40208585920024215,46,1.9686095139037072
371,1.1165583784985365,0.3042300705862226,39,1.3571910115927381
373,1.015766436959193,0.34647243013442863,35,1.0078090102721846
374,1.9945340053156058,0.3975633859874066,47,2.0559550142338456
375,-0.2511440309815127,0.312603100699443,19,-0.38971899501003016
377,-0.02009496748062215,0.34103177978177046,23,-0.040336993689476484
379,0.4229973287167593,0.3341459033507523,28,0.3963905079612156
380,-1.4171602700535266,0.37576507330593123,5,-1.612555999631968
381,2.5302616019916844,0.5042554861944143,40,1.4445365119228766
382,1.7833324471690326,0.40257880908285815,42,1.6192275125831534
383,0.5684007273422741,0.3051953762971091,32,0.7457725092817693
384,1.203557725787738,0.3033907750096947,43,1.7065730129132919
385,0.5095400747444353,0.29656470342551916,29,0.48373600829135405
386,1.3569785347616479,0.3225481755826741,44,1.7939185132434303
387,-0.6671956177961001,0.3136761579431362,12,-1.0011374973209992
388,-1.0124183940929143,0.35339492522238913,9,-1.2631739983114143
389,1.160615286545004,0.40809214569909663,35,1.0078090102721846
390,1.325196590417236,0.31256234182856313,43,1.7065730129132919
391,-0.5414318923014965,0.3134918561778218,14,-0.8264464966607222
