id,theta15,se15,raw_sum15
522,0.12214243022593084,0.3544848078384441,17
523,0.1912580781689776,0.379471865672818,21
531,-1.254013866481487,0.43283856043469826,10
532,-1.5126899638008942,0.43419237069109895,4
533,-1.669131335060784,0.4724109748317363,3
534,-1.3774834902084698,0.4199336606966522,4
537,-0.6911264102746681,0.3757132293405666,11
538,-1.8260629644223318,0.4816070178431976,3
539,-0.16907729211186415,0.3504363581984831,14
540,-2.4398307850502734,0.575771578717555,0
547,-2.22715493296257,0.5448269669110914,2
550,-1.470495522331188,0.429547835703411,4
551,-0.08973299752678233,0.33894757201840603,16
552,0.1554336049650523,0.3318592382278616,19
553,-1.2999315436422871,0.40891506886493717,5
555,-2.22715493296257,0.5448269669110914,2
557,-0.8154570527154817,0.3802082373821459,8
558,-0.4926323957772764,0.3363206791106543,12
559,-0.7641637206540396,0.3901251054290175,13
563,0.5609956584247798,0.35010543855872195,24
565,0.6038142278535116,0.35851873825101654,24
566,1.0547380048924782,0.3776542454813486,27
567,0.2160278932009427,0.3368169265462148,21
570,0.7375227208105894,0.32412024831621455,27
571,0.013928569986243379,0.3384529152622348,19
572,-1.3360950352104566,0.41736040949113085,5
573,-0.6183429464718793,0.3506164482175866,12
574,-0.4647891473217441,0.33339663410854914,10
575,-0.2681651145348133,0.31858646777699207,13
576,-0.45731352447673973,0.3383580390098095,11
577,0.056118446847490504,0.3429124005834875,18
578,-0.4289115163758705,0.3454540617029004,12
579,-1.0594119381350353,0.38743408811641283,6
580,0.136673473437551,0.34060897408614266,20
581,0.6261332604712736,0.3265208631295437,26
582,2.774305390573341,0.522759787218975,41
583,1.3795441304528282,0.3653296111643143,35
584,1.0141782687699494,0.339806161112583,33
585,0.1632673017122003,0.3618333011921099,19
586,-0.19643787534879828,0.32901735232648427,15
587,-0.5559075655415424,0.3434218243763172,10
588,-1.2045643231581726,0.42638169435975193,6
589,0.4166793888221094,0.32245077892345547,23
590,-0.6626953858057786,0.3658367363075311,10
591,-0.5785939999764613,0.3802716316624257,10
592,0.5570538335269822,0.34505845822927117,23
