"lhs","op","rhs","group","label","est.std","se","z","pvalue","ci.lower","ci.upper"
"dQ3D","|","t2",2,".p35.",0.520965629040679,0.0666265620731704,7.81918821608334,5.32907051820075e-15,0.390379966963543,0.651551291117815
"dQ3D","|","t3",2,".p36.",1.16452988537858,0.089811643280599,12.966357621809,0,0.988502299156252,1.34055747160092
"dQ5D","|","t1",2,".p37.",-0.629910181243529,0.0637060137160461,-9.8877663897038,0,-0.754771673725594,-0.505048688761464
"dQ5D","|","t2",2,".p38.",0.09322542282293,0.0481632885693886,1.93561165759312,0.0529152815149352,-0.00117288815008136,0.187623733795941
"dQ5D","|","t3",2,".p39.",0.671280387990428,0.0666510654687327,10.0715627465151,0,0.54064670014049,0.801914075840365
"dQ10D","|","t1",2,".p40.",-0.144061361483705,0.0586759131975075,-2.45520442091432,0.014080449352863,-0.259064038110818,-0.0290586848565921
"dQ10D","|","t2",2,".p41.",0.474448322912349,0.0654774646613806,7.24597883204516,4.29434265925011e-13,0.346114850377049,0.602781795447649
"dQ10D","|","t3",2,".p42.",1.01199312001783,0.0832388800390168,12.1576974551253,0,0.84884791302791,1.17513832700776
"dQ13D","|","t1",2,".p43.",-0.591435515368869,0.0609402228839471,-9.70517479883824,0,-0.710876157431249,-0.471994873306489
"dQ13D","|","t2",2,".p44.",0.177404363856777,0.0556186726423623,3.18965475852899,0.00142442849017854,0.0683937686098238,0.28641495910373
"dQ13D","|","t3",2,".p45.",0.775593761190237,0.0694629096176386,11.1655812499005,0,0.639448960078304,0.911738562302169
"dQ16D","|","t1",2,".p46.",-0.16860843056124,0.0521371605317598,-3.23393964768241,0.001220952536237,-0.270795387459673,-0.066421473662808
"dQ16D","|","t2",2,".p47.",0.528029279635302,0.0606670014519055,8.70373130364626,0,0.409124141739529,0.646934417531076
"dQ16D","|","t3",2,".p48.",1.06380274222439,0.080465249101653,13.2206480946883,0,0.906093751978101,1.22151173247067
"dQ17D","|","t1",2,".p49.",-0.0310410364247349,0.0592109554673752,-0.524244815502738,0.600108273956333,-0.147092376630995,0.0850103037815254
"dQ17D","|","t2",2,".p50.",0.486968597857185,0.0665291322619418,7.31962948111014,2.48689957516035e-13,0.356573894701077,0.617363301013293
"dQ17D","|","t3",2,".p51.",1.01430492452906,0.0809830444227054,12.5249048335935,0,0.855581074102153,1.17302877495597
"dQ21D","|","t1",2,".p52.",0.286917525340634,0.065033099896837,4.41186912196675,1.02482057595665e-05,0.159454991739838,0.41438005894143
"dQ21D","|","t2",2,".p53.",0.73297314466494,0.0755693891899053,9.69933927642295,0,0.584859863519035,0.881086425810845
"dQ21D","|","t3",2,".p54.",1.18548341605226,0.089274894212851,13.2790234758028,0,1.01050783867145,1.36045899343307
"dQ2A","|","t1",2,".p55.",-0.261117055774117,0.049701863326367,-5.2536673335463,1.49100085611309e-07,-0.358530917858329,-0.163703193689906
"dQ2A","|","t2",2,".p56.",0.0807055891664306,0.0361886095883777,2.23013788273175,0.0257382905474677,0.00977721772262949,0.151633960610232
"dQ2A","|","t3",2,".p57.",0.361870881777004,0.0705779081589976,5.12725428135079,2.939983150263e-07,0.223540723681193,0.500201039872815
"dQ4A","|","t1",2,".p58.",0.164394066994861,0.0558557104128583,2.94319176642352,0.00324847127540062,0.0549188862547598,0.273869247734962
"dQ4A","|","t2",2,".p59.",0.73701993229019,0.0790749647985356,9.32052178800134,0,0.582035849206288,0.892004015374092
"dQ4A","|","t3",2,".p60.",1.13912036456924,0.095958761442091,11.8709365090823,0,0.951044648141666,1.3271960809968
"dQ7A","|","t1",2,".p61.",-0.0714386299285095,0.0465885162675175,-1.53339568743291,0.125178390680794,-0.162750443906002,0.0198731840489833
"dQ7A","|","t2",2,".p62.",0.460843739210431,0.061663706954243,7.47350041009367,7.8159700933611e-14,0.339985094426883,0.581702383993979
"dQ7A","|","t3",2,".p63.",0.899491593322845,0.0828904668716783,10.8515686697161,0,0.737029263592645,1.06195392305304
"dQ9A","|","t1",2,".p64.",-0.673763586995968,0.0681923369516826,-9.88034165002088,0,-0.807418111442885,-0.54010906254905
"dQ9A","|","t2",2,".p65.",0.122008650268514,0.0586659345506756,2.07971885563542,0.037551327577213,0.00702553142980544,0.236991769107222
"dQ9A","|","t3",2,".p66.",0.800050875676928,0.0705058901502845,11.3472913251872,0,0.661861870284433,0.938239881069423
"dQ15A","|","t1",2,".p67.",-0.0959137231643878,0.0584972275255048,-1.6396285297892,0.101082427377992,-0.210566182309822,0.0187387359810468
"dQ15A","|","t2",2,".p68.",0.561390404877062,0.0653592343636196,8.58930509733059,0,0.433288659467255,0.689492150286869
"dQ15A","|","t3",2,".p69.",1.19939543147794,0.0838480146491532,14.3043986968158,0,1.03505634259041,1.36373452036546
"dQ19A","|","t1",2,".p70.",-0.170958395247737,0.0499451147463473,-3.42292526738543,0.000619511070190315,-0.268849021354298,-0.0730677691411759
"dQ19A","|","t2",2,".p71.",0.414810946248963,0.0598015310836596,6.93646030013282,4.02056166137754e-12,0.297602099104638,0.532019793393288
"dQ19A","|","t3",2,".p72.",0.945128897814282,0.0807929684530792,11.6981578460404,0,0.786777589442166,1.1034802061864
"dQ20A","|","t1",2,".p73.",0.0422531646443995,0.0564189105937104,0.748918477860681,0.453906342475937,-0.0683258681662582,0.152832197455057
"dQ20A","|","t2",2,".p74.",0.731502696925658,0.0698946259128176,10.4657931475031,0,0.594511747423635,0.86849364642768
"dQ20A","|","t3",2,".p75.",1.30695570374338,0.08920620462183,14.6509506741591,0,1.13211475548708,1.48179665199968
"dQ1S","|","t1",2,".p76.",-0.334336906847205,0.0534498479813379,-6.25515168843771,3.97129662488283e-10,-0.439096683869768,-0.229577129824641
"dQ1S","|","t2",2,".p77.",0.405255202117571,0.0603904531056506,6.71058389657374,1.93847160545602e-11,0.28689208902044,0.523618315214701
"dQ1S","|","t3",2,".p78.",0.918899930079769,0.084584267512659,10.8637215536831,0,0.753117812096256,1.08468204806328
"dQ6S","|","t1",2,".p79.",-0.314081911356726,0.054169814154133,-5.79809837381106,6.70711064465479e-09,-0.420252796148054,-0.207911026565397
"dQ6S","|","t2",2,".p80.",0.410137783449042,0.0597070537674022,6.86916800562284,6.45772324503469e-12,0.293114108441937,0.527161458456147
"dQ6S","|","t3",2,".p81.",0.963287025074788,0.0812059416824674,11.8622726997175,0,0.804126304046491,1.12244774610308
"dQ8S","|","t1",2,".p82.",-0.620823958898252,0.0663629030635049,-9.35498494247856,0,-0.750892858812244,-0.49075505898426
"dQ8S","|","t2",2,".p83.",0.16720193588914,0.0571229176571646,2.927055247644,0.00342188088678563,0.05524307458925,0.279160797189029
"dQ8S","|","t3",2,".p84.",0.786793182280255,0.0720503696556734,10.9200436589058,0,0.645577052682337,0.928009311878172
"dQ11S","|","t1",2,".p85.",-0.384886201701673,0.0666487126458949,-5.77484825170708,7.70224684032428e-09,-0.515515278103587,-0.25425712529976
"dQ11S","|","t2",2,".p86.",0.372000857969788,0.067681661413562,5.49633165321864,3.87772922660901e-08,0.239347239185372,0.504654476754203
"dQ11S","|","t3",2,".p87.",1.02969737367935,0.0828010344184636,12.4358032591166,0,0.867410328336503,1.1919844190222
"dQ12S","|","t1",2,".p88.",-0.072339777486286,0.0546024048497568,-1.3248459968995,0.185222235291669,-0.179358524461085,0.0346789694885125
"dQ12S","|","t2",2,".p89.",0.58775392740386,0.069932636787917,8.40457266306613,0,0.450688477955622,0.724819376852098
"dQ12S","|","t3",2,".p90.",1.29248742480868,0.0988547599462721,13.0746099177334,0,1.09873565561364,1.48623919400373
"dQ14S","|","t1",2,".p91.",-0.615186023006941,0.0645585183344728,-9.52912239744582,0,-0.741718393837776,-0.488653652176106
"dQ14S","|","t2",2,".p92.",0.113454666388721,0.047621113178215,2.38244465147494,0.0171981171012587,0.0201189996557141,0.206790333121728
"dQ14S","|","t3",2,".p93.",0.655902050731477,0.0695781203188275,9.42684349226366,0,0.51953144079458,0.792272660668373
"dQ18S","|","t1",2,".p94.",-0.385020341833764,0.0573365944095043,-6.71508912935962,1.87951876284842e-11,-0.497398001872573,-0.272642681794955
"dQ18S","|","t2",2,".p95.",0.197714031484671,0.0559286261994808,3.53511332067202,0.000407600318192314,0.0880959384288852,0.307332124540456
"dQ18S","|","t3",2,".p96.",0.675408721336495,0.0729870635751987,9.25381414530563,0,0.532356705391771,0.81846073728122
"rQ1","|","t1",2,".p97.",-1.67224405860192,0.0981492039124977,-17.0377750602314,0,-1.86461296338169,-1.47987515382214
"rQ1","|","t2",2,".p98.",-0.861081699487806,0.067017549975289,-12.8486001025897,0,-0.992433683771486,-0.729729715204126
"rQ1","|","t3",2,".p99.",-0.0843841170316821,0.0550975574852115,-1.53154006970874,0.125635971199292,-0.192373345338822,0.0236051112754576
"rQ1","|","t4",2,".p100.",0.983531167167241,0.0771321395118669,12.7512496527589,0,0.832354951673463,1.13470738266102
"rQ3","|","t1",2,".p101.",-1.58460904149552,0.095516077918197,-16.5899718249804,0,-1.77181711415971,-1.39740096883134
"rQ3","|","t2",2,".p102.",-0.626690311884405,0.0648251205567817,-9.66739909624192,0,-0.753745213469165,-0.499635410299646
"rQ3","|","t3",2,".p103.",-0.110680022273122,0.0588448714158822,-1.88087796965173,0.0599885206684965,-0.226013850923141,0.00465380637689783
"rQ3","|","t4",2,".p104.",1.11703002060475,0.0863729672280151,12.9326345551602,0,0.947742115599981,1.28631792560952
"rQ5","|","t1",2,".p105.",-1.97218088015678,0.114144560082143,-17.2779226512198,0,-2.19590010694894,-1.74846165336461
"rQ5","|","t2",2,".p106.",-0.721466148576426,0.0602583419789901,-11.9728841664441,0,-0.839570328623344,-0.603361968529507
"rQ5","|","t3",2,".p107.",-0.0617943359037709,0.0545420676740615,-1.13296650711976,0.257228318687509,-0.168694824187278,0.045106152379736
"rQ5","|","t4",2,".p108.",1.11356138390922,0.0839908437377846,13.2581283191499,0,0.948942355152028,1.27818041266641
"rQ2_r","|","t1",2,".p109.",-1.20516692013653,0.0810422234895321,-14.8708521094833,0,-1.36400675940305,-1.04632708087
"rQ2_r","|","t2",2,".p110.",-0.0538402091946484,0.0493154144475633,-1.09175213871306,0.274942061222428,-0.150496645394539,0.0428162270052419
"rQ2_r","|","t3",2,".p111.",0.452492056555887,0.0566725091994511,7.98433072662096,1.33226762955019e-15,0.341415979611448,0.563568133500326
"rQ2_r","|","t4",2,".p112.",1.14596420362415,0.0926352890970786,12.3707089899965,0,0.964402373296424,1.32752603395188
"rQ4_r","|","t1",2,".p113.",-1.2705952738995,0.0831377711151058,-15.2830086356337,0,-1.43354231104004,-1.10764823675896
"rQ4_r","|","t2",2,".p114.",-0.253825501572456,0.0558494606934409,-4.54481562437479,5.49833612484285e-06,-0.363288433087585,-0.144362570057326
"rQ4_r","|","t3",2,".p115.",0.213324234660469,0.0557134162113822,3.82895627600893,0.000128687865468713,0.10412794543047,0.322520523890469
"rQ4_r","|","t4",2,".p116.",1.22570685139362,0.0958119929106479,12.7928332785717,0,1.03791879600174,1.41349490678549
"rQ6_r","|","t1",2,".p117.",-1.37479537630731,0.0909696313859222,-15.1126849187174,0,-1.5530925775106,-1.19649817510401
"rQ6_r","|","t2",2,".p118.",-0.403098482468475,0.0592496451317333,-6.80339066288485,1.02184927186499e-11,-0.519225653023451,-0.286971311913499
"rQ6_r","|","t3",2,".p119.",0.138744751649339,0.0571428745214333,2.42803241543788,0.0151809863624792,0.0267467756142384,0.25074272768444
"rQ6_r","|","t4",2,".p120.",1.22666559332387,0.0976182286611632,12.5659480831359,0,1.03533738091339,1.41799380573434
"dQ3D","~~","dQ3D",2,"",0.660899387909844,0.0539681836463648,12.2460928505672,0,0.555123691651925,0.766675084167762
"dQ5D","~~","dQ5D",2,"",0.78968482413236,0.042647705438835,18.5164668534142,0,0.706096857448971,0.87327279081575
"dQ10D","~~","dQ10D",2,"",0.487575472887361,0.0511750431033211,9.52760258360622,0,0.387274231497567,0.587876714277155
"dQ13D","~~","dQ13D",2,"",0.524073297884412,0.0498899748702767,10.5045813161282,0,0.426290743949062,0.621855851819763
"dQ16D","~~","dQ16D",2,"",0.664023663046641,0.0506891388249653,13.0999199915308,0,0.564674776542358,0.763372549550924
"dQ17D","~~","dQ17D",2,"",0.503951110052117,0.0519912510394348,9.69299834062226,0,0.402050130503644,0.60585208960059
"dQ21D","~~","dQ21D",2,"",0.450287395211817,0.0574525956599183,7.83754659018755,4.66293670342566e-15,0.337682376900035,0.562892413523599
"dQ2A","~~","dQ2A",2,"",0.947559529713245,0.0216967398934008,43.672898987071,0,0.905034700940246,0.990084358486244
"dQ4A","~~","dQ4A",2,"",0.777593828362724,0.0478422394419982,16.2532907621401,0,0.683824762116666,0.871362894608782
"dQ7A","~~","dQ7A",2,"",0.783160677374846,0.0458835520224622,17.0684404945688,0,0.69323056792805,0.873090786821642
"dQ9A","~~","dQ9A",2,"",0.565023135871824,0.0501876134002456,11.2582188630045,0,0.466657221137322,0.663389050606325
"dQ15A","~~","dQ15A",2,"",0.457997644313693,0.0478530341582809,9.57092172669342,0,0.364207420812498,0.551787867814889
"dQ19A","~~","dQ19A",2,"",0.759630556694739,0.0480943199952206,15.7946002099671,0,0.665367421643162,0.853893691746316
"dQ20A","~~","dQ20A",2,"",0.622004783618937,0.0492832382280978,12.6210209795897,0,0.525411411650358,0.718598155587516
"dQ1S","~~","dQ1S",2,"",0.915377629530515,0.026997619337612,33.9058647387937,0,0.862463267960473,0.968291991100557
"dQ6S","~~","dQ6S",2,"",0.734422324143895,0.0466725879100322,15.7356246360196,0,0.642945732774953,0.825898915512838
"dQ8S","~~","dQ8S",2,"",0.605345724758965,0.0517999618156823,11.6862195171676,0,0.503819665199678,0.706871784318253
"dQ11S","~~","dQ11S",2,"",0.485338789953177,0.0514216149588652,9.4384198228979,0,0.384554276606915,0.586123303299439
"dQ12S","~~","dQ12S",2,"",0.735763993068158,0.0477265073183759,15.4162547064254,0,0.642221757616254,0.829306228520062
"dQ14S","~~","dQ14S",2,"",0.882091475314167,0.0305898750898228,28.8360600598737,0,0.822136421846535,0.942046528781799
"dQ18S","~~","dQ18S",2,"",0.734684826419336,0.048833930090669,15.0445566239551,0,0.638972082218078,0.830397570620594
"rQ1","~~","rQ1",2,"",0.754044315685323,0.0459109843354145,16.4240502921144,0,0.664060439893128,0.844028191477518
"rQ3","~~","rQ3",2,"",0.565811828779188,0.0533225567370528,10.6111158842092,0,0.461301538010971,0.670322119547405
"rQ5","~~","rQ5",2,"",0.849349048545568,0.0383108564832727,22.1699310981578,0,0.774261149621471,0.924436947469666
"rQ2_r","~~","rQ2_r",2,"",0.704412790455381,0.0545629911075374,12.910083852754,0,0.597471292995828,0.811354287914934
"rQ4_r","~~","rQ4_r",2,"",0.602549137563015,0.0527163407129071,11.4300258594293,0,0.499227008368975,0.705871266757055
"rQ6_r","~~","rQ6_r",2,"",0.476997942498465,0.059625727942698,7.99986782478989,1.33226762955019e-15,0.360133663178794,0.593862221818137
"Dep","~~","Dep",2,"",0.697637607891486,0.0571741967361948,12.2019660566536,0,0.585578241443536,0.809696974339435
"Anx","~~","Anx",2,"",0.848187005514291,0.0464143558286636,18.274238441342,0,0.757216539724483,0.939157471304098
"Str","~~","Str",2,"",0.717165111252435,0.0604023765132019,11.8731273941794,0,0.598778628705931,0.835551593798939
"BRS","~~","BRS",2,"",1,0,NA,NA,1,1
"dQ3D","~*~","dQ3D",2,"",1,0,NA,NA,1,1
"dQ5D","~*~","dQ5D",2,"",1,0,NA,NA,1,1
"dQ10D","~*~","dQ10D",2,"",1,0,NA,NA,1,1
"dQ13D","~*~","dQ13D",2,"",1,0,NA,NA,1,1
"dQ16D","~*~","dQ16D",2,"",1,0,NA,NA,1,1
"dQ17D","~*~","dQ17D",2,"",1,0,NA,NA,1,1
"dQ21D","~*~","dQ21D",2,"",1,0,NA,NA,1,1
"dQ2A","~*~","dQ2A",2,"",1,0,NA,NA,1,1
"dQ4A","~*~","dQ4A",2,"",1,0,NA,NA,1,1
"dQ7A","~*~","dQ7A",2,"",1,0,NA,NA,1,1
"dQ9A","~*~","dQ9A",2,"",1,0,NA,NA,1,1
"dQ15A","~*~","dQ15A",2,"",1,0,NA,NA,1,1
"dQ19A","~*~","dQ19A",2,"",1,0,NA,NA,1,1
"dQ20A","~*~","dQ20A",2,"",1,0,NA,NA,1,1
"dQ1S","~*~","dQ1S",2,"",1,0,NA,NA,1,1
"dQ6S","~*~","dQ6S",2,"",1,0,NA,NA,1,1
"dQ8S","~*~","dQ8S",2,"",1,0,NA,NA,1,1
"dQ11S","~*~","dQ11S",2,"",1,0,NA,NA,1,1
"dQ12S","~*~","dQ12S",2,"",1,0,NA,NA,1,1
"dQ14S","~*~","dQ14S",2,"",1,0,NA,NA,1,1
"dQ18S","~*~","dQ18S",2,"",1,0,NA,NA,1,1
"rQ1","~*~","rQ1",2,"",1,0,NA,NA,1,1
"rQ3","~*~","rQ3",2,"",1,0,NA,NA,1,1
"rQ5","~*~","rQ5",2,"",1,0,NA,NA,1,1
"rQ2_r","~*~","rQ2_r",2,"",1,0,NA,NA,1,1
"rQ4_r","~*~","rQ4_r",2,"",1,0,NA,NA,1,1
"rQ6_r","~*~","rQ6_r",2,"",1,0,NA,NA,1,1
"dQ3D","~1","",2,"",0,0,NA,NA,0,0
"dQ5D","~1","",2,"",0,0,NA,NA,0,0
"dQ10D","~1","",2,"",0,0,NA,NA,0,0
"dQ13D","~1","",2,"",0,0,NA,NA,0,0
"dQ16D","~1","",2,"",0,0,NA,NA,0,0
"dQ17D","~1","",2,"",0,0,NA,NA,0,0
"dQ21D","~1","",2,"",0,0,NA,NA,0,0
"dQ2A","~1","",2,"",0,0,NA,NA,0,0
"dQ4A","~1","",2,"",0,0,NA,NA,0,0
"dQ7A","~1","",2,"",0,0,NA,NA,0,0
"dQ9A","~1","",2,"",0,0,NA,NA,0,0
"dQ15A","~1","",2,"",0,0,NA,NA,0,0
"dQ19A","~1","",2,"",0,0,NA,NA,0,0
"dQ20A","~1","",2,"",0,0,NA,NA,0,0
"dQ1S","~1","",2,"",0,0,NA,NA,0,0
"dQ6S","~1","",2,"",0,0,NA,NA,0,0
"dQ8S","~1","",2,"",0,0,NA,NA,0,0
"dQ11S","~1","",2,"",0,0,NA,NA,0,0
"dQ12S","~1","",2,"",0,0,NA,NA,0,0
"dQ14S","~1","",2,"",0,0,NA,NA,0,0
"dQ18S","~1","",2,"",0,0,NA,NA,0,0
"rQ1","~1","",2,"",0,0,NA,NA,0,0
"rQ3","~1","",2,"",0,0,NA,NA,0,0
"rQ5","~1","",2,"",0,0,NA,NA,0,0
"rQ2_r","~1","",2,"",0,0,NA,NA,0,0
"rQ4_r","~1","",2,"",0,0,NA,NA,0,0
"rQ6_r","~1","",2,"",0,0,NA,NA,0,0
"Dep","~1","",2,"",0.123373516587322,0.0911383814863604,1.35369439938744,0.175833895678867,-0.0552544287352165,0.30200146190986
"Anx","~1","",2,"",0.484804028456275,0.0996358062362324,4.86576108298681,1.14017186247928e-06,0.289521436662648,0.680086620249901
"Str","~1","",2,"",0.472033009426283,0.101791258581475,4.6372646925125,3.53050175672109e-06,0.272525808665589,0.671540210186977
"BRS","~1","",2,"",-0.427439091381961,0.0902111164735776,-4.73820863870093,2.15615758203391e-06,-0.604249630675321,-0.250628552088601
