id,gdist
438,1.09020277055161
439,-0.4909508808927429
441,-0.2483180981282811
442,-0.513991995828115
445,-1.4032151849569368
448,2.3274669571336806
449,-1.0608184374291167
450,0.4849127047277629
452,0.13296255112578648
453,1.0788169404572536
454,-1.9215026017386863
461,-1.0928736743162153
462,-2.0784478629143512
464,-0.4818677838022244
465,0.09206144279631365
466,-0.8495131738476085
469,1.5164258314627912
471,-1.160051255604507
472,0.5496553715982339
473,-0.16837342100831756
474,0.46357434149887206
477,0.353120653173347
478,-1.7864008404560752
479,-0.556879317541375
480,0.11865865694230084
483,-0.2787921765192111
484,0.5101496597730054
485,-0.4247342399928445
487,-1.3546254768690618
489,-1.1013455516677748
490,-0.7944139679532154
491,1.1504313263655404
493,-0.5920436138215613
496,0.7624589315492761
498,-0.3008660427096087
500,0.06615530037142058
502,-0.4626144817520955
503,0.5943952367861068
504,-1.324863464686904
505,-1.2801472489844241
506,-1.5176746583015643
507,0.4809448174415156
509,-1.194851425144605
510,0.40315392743749046
511,0.5755479504642073
512,1.3588070956583223
513,1.180767906557874
514,0.5054765142600809
515,-0.5202077577601206
516,0.46060211367586806
517,0.8393798715778561
518,-0.7470394634170286
520,0.8385612837341954
521,-0.8475348318290502
523,-0.3235721741427214
531,-1.3744485439790726
532,-1.4063010993838174
533,-1.5094525276564956
534,-1.371819458342652
537,-0.7429762804720288
538,-1.8451386769253721
539,-0.7267383472659358
540,-2.5110987505343196
547,-2.1649533881768908
550,-1.7625326943406945
551,-0.43401607471622294
552,-0.348423863293042
553,-1.3779108835087523
555,-1.7643298085774077
557,-1.0904937114409796
558,-0.9771083093204644
559,-1.0954865250254011
563,0.1544221899185183
565,0.9969009917744512
567,-0.22982221704277556
570,0.5586699520703143
571,0.050633599565920624
572,-1.556262073227806
573,-1.065510417302366
574,-0.8184641630980224
575,-0.621546474282447
576,-0.7122705393400893
577,0.13142319898839874
578,-0.6337613871947387
579,-1.09951507463068
580,-0.17629829277696596
581,0.32962762831292686
583,0.7759482593371955
584,0.9215629907223943
585,0.149391246983732
586,-0.5242898764137455
587,-0.7661111670729828
588,-1.0421972545832598
589,0.4586606584382048
590,-1.0438622569086804
591,-1.1549828866362635
592,-0.26825806094763016
593,-0.615234892486261
594,0.21732893195683808
595,-0.8925958214179041
596,-0.9892491839747601
598,0.14215240689096964
599,-0.17378887293655262
600,-0.8063694590518925
601,-1.2381502586542452
602,-0.19449026084914728
603,-0.15186887973264895
604,-0.11489816370452566
605,0.1538841164342464
606,-2.1329342694271918
607,-0.6095918352164514
608,0.16345001988767985
609,-0.3409190985815687
611,-0.7099578494032518
612,-1.3826352374040567
613,-0.7867737403463672
614,0.8008794099799313
615,-0.03802843506423866
616,-0.39233289329209997
617,0.5025864306376265
618,0.5461362773716336
619,-0.15611676105539585
621,-1.3348870658928378
622,1.2422800550018422
625,0.1313062997785141
626,-0.7873450315108433
627,-1.4783880672989578
628,0.1817811421638827
630,-2.2971941432736918
631,-0.3426282387421153
632,-2.6366934256458188
634,-0.34637245957702123
635,0.13447009111182223
636,-0.3388065781727698
638,-0.36717392349542605
639,0.21797250333904045
644,1.288438931595496
645,0.38487971209986716
647,0.3474461567660956
648,1.2989136896353053
649,0.5469498553763791
651,1.6432151913733726
652,1.3817601245985112
653,1.3334769924866487
656,1.014499972070571
657,0.7786587225682712
664,0.7892529125059082
665,-1.4218974731319047
668,-1.5231235344851957
670,-0.9111898682177422
671,-0.9441261148225129
672,-0.35425141077317696
673,-1.567590298316223
676,-0.8657725036833953
678,0.27364218173697097
