id,theta,se
83,0.5964015800675643,0.31920109197820795
84,0.4806452224860158,0.4462544105238517
85,-0.21011662789068447,0.35072701919829063
86,1.4732514923929128,0.3848276571172496
87,-0.8812688894199479,0.4058811642867648
88,-1.0447339280578174,0.3925759541361635
89,-0.049817766532647786,0.3397251984450073
90,-0.15921898548110366,0.4104713613503951
91,1.449757416070487,0.36798939903065925
92,-0.3788318955396832,0.4215378424126556
93,-0.036657307459848104,0.3975540206100778
94,-0.18090755614658105,0.3898681495026054
95,-1.1847475963212348,0.45522940006164886
96,-0.049171121360219464,0.37045779958610076
97,-0.5958998256425104,0.3669960685758196
98,-1.4281741264961023,0.46006744766019947
99,-0.5472637031015037,0.4063610287294091
100,0.48049509878444197,0.3980255611003951
101,0.3846038500518373,0.4146868441863346
102,0.6178618165595532,0.39803656431067075
103,-0.045967646379331026,0.40263100860983875
104,-1.0330115940778923,0.4073162474070563
105,-2.1090224738152346,0.5294435991804044
106,-0.1690128897294875,0.3609608548274171
107,0.65082265883292,0.4030106426117544
108,-1.032653568649121,0.3800858201820589
109,-0.9299578251416992,0.38958854885376715
110,-0.7799317924449682,0.3686104461067863
111,-0.687163701059416,0.41756126082831957
112,-0.955617469701347,0.444468789044969
113,-0.4212636166750561,0.3705929311936375
114,-0.009631978206091095,0.41143086579511795
115,-0.372970917036495,0.42175972964603897
116,-0.4956681384062981,0.3730843651844781
117,-0.9304099206758131,0.3911359277501705
118,-0.2673414706182421,0.4535171036742043
119,0.36926974798149664,0.31104122151738745
120,0.2381201057610488,0.3234560032657279
121,-0.4181633691238221,0.4371623313849618
122,-0.3134690623396157,0.44626011027313767
123,-0.16947158198236592,0.4367588111662355
124,-0.3887042619695415,0.4521692426741371
125,-1.1013585691964278,0.43402300679190314
126,-0.5726457956067779,0.38784496055126527
127,-0.20700790599113003,0.4579086130651572
130,-0.09452121253846898,0.4286659087538755
131,-0.8416491921984115,0.3666804199110545
132,-0.2975357697595247,0.41364650628449917
133,-1.374785220512873,0.4605474629552123
134,-1.2674249241448103,0.46657479883933417
135,0.8815240772143431,0.4066304466394481
136,-1.5876673722000356,0.46427863869713004
137,-0.7111564333843057,0.3909836537089837
138,-1.4911268491707217,0.4735498742785381
139,0.3238809835887021,0.41730583779456715
141,-0.1556970662058474,0.37022881054039797
142,0.28444868514207583,0.36746472156090726
143,0.5416366971937077,0.41867970612413324
145,0.582814343212271,0.34166465408336605
146,0.5198727242629858,0.38046908309946903
147,0.36295071880260665,0.3402801626307521
148,0.4985961700903268,0.3960105692661868
149,0.1397251745552101,0.4609217091640355
150,0.8186540231585585,0.46137181536288563
152,-0.3576452749402035,0.44790249982044417
153,-1.3519411543324464,0.44683825806788685
154,-0.9028556628155532,0.4170255137007777
155,-0.07657423300204214,0.3473629641433884
156,-0.4206338036725574,0.34489686260373703
157,-1.1591884845047833,0.4525032190907266
158,-0.6575646033300688,0.452868098814338
159,-0.7575881130391352,0.4217304100593394
160,-1.1737576941752406,0.40738288746643603
161,-0.9922318220682891,0.40225578398100914
162,0.11294247119592042,0.37200894145315466
163,-0.25180580604870306,0.3557396444479841
164,-1.0261443329014095,0.4720338906508589
165,-2.1411350343936304,0.5371523801280416
166,-0.291494291298389,0.40686884679990226
167,-0.684248315239897,0.44495123154203176
168,-0.4519602892903437,0.42490026367941547
169,-0.3995225797875239,0.37087663132164633
170,-0.5293718732656005,0.3848676383684033
171,-1.0363934330547628,0.4230429374194435
172,0.7527030076858608,0.36868719500020897
173,-0.2163671832138338,0.4202370972765006
174,-0.30475713708734825,0.4290877187512926
175,-0.10529329016627029,0.4020447977094883
176,0.04751278357267193,0.3853388023159957
177,0.9549580626845476,0.3207681916535653
