id,theta,se,theta_cal
433,1.894399936018039,0.42561322954340675,1.8495554818069186
434,-0.19659639407278104,0.3693138651620526,-0.16475085669771064
435,1.3630754302175745,0.3594042158688997,1.3377179886295727
436,-0.4106194722608299,0.37945943501545415,-0.37092436201502216
438,1.2426009420964204,0.41382887470071944,1.2216620579909947
439,-0.7919570648577532,0.3567548327407323,-0.7382759057858884
440,-0.00588561018645743,0.33050308135623757,0.01896536282655942
441,-0.7253613119884256,0.3906371828381981,-0.6741226381824259
442,-0.9665165947792268,0.3815494462162015,-0.9064332394488991
444,-0.472580675536618,0.4311723673019408,-0.4306130581182682
445,-0.758055844574342,0.3720742633895407,-0.7056180565504713
446,-1.4119161477885382,0.43194685073205946,-1.3354971884778375
447,0.9615954543992964,0.32277729730128857,0.9509628095622246
448,2.1700936491030287,0.4297198500489045,2.115137771819284
449,-0.3867188432543142,0.3339591485437611,-0.34790031945250793
450,1.0193059155029809,0.3318922499454287,1.0065566649537008
451,-0.8523757655589187,0.39488864652278893,-0.796478672589064
452,-0.15121320168883023,0.365136104261249,-0.12103215152112307
453,0.7901831240801352,0.3531324002651026,0.7858372478905125
454,-1.4600697326108714,0.42492049800481746,-1.3818846783712955
455,-0.7591842184576993,0.4774484256298416,-0.7067050458640063
456,0.00584334861215589,0.3466387802779125,0.03026414690959045
458,-1.774413875560703,0.4726792163266551,-1.6846998438040104
459,0.912865389258038,0.3847580449583611,0.9040199825102436
460,-0.7923204790275331,0.38717482915205537,-0.7386259912715278
461,-1.2240907442601252,0.39513376438377645,-1.1545605242594743
462,-1.869565348625089,0.48439969514568104,-1.776361513675674
463,-0.8372354332191695,0.405765798029653,-0.7818936314963812
464,-0.34176488101934877,0.34410376550296873,-0.3045951018547058
465,0.11138778219837964,0.3853059530838395,0.13193760205017283
466,-0.7012687069646135,0.3676679375742588,-0.6509136605710472
467,0.2399938835334754,0.3491702432706294,0.25582690848353246
469,1.531473340442227,0.3864792821376792,1.4999396879578148
470,-0.11837770159291426,0.35972251124905197,-0.08940093580861144
471,-1.0431033621006238,0.388034070442783,-0.9802110881428605
472,0.6975888568529354,0.3567925021044482,0.6966389950285194
473,-0.4035336371096928,0.362037150622801,-0.3640984090216401
474,0.5958624904579506,0.35440735841100435,0.5986435745327016
475,-0.34680391155013246,0.3516551988356794,-0.30944931943127857
477,0.4188865830699947,0.3478543627883126,0.4281584871683042
478,-1.5214568975076883,0.430047851944385,-1.4410203896946705
479,-0.38617870841135754,0.33335352068185936,-0.3473799947526709
480,0.21375799457821967,0.33213788249897014,0.2305532546476217
481,0.5292356896124827,0.3216484507874748,0.5344603976777319
482,1.1656801084694888,0.36741203040372816,1.147562395304806
483,0.1800485468176056,0.352585668716311,0.19808014442999333
484,1.1126092323279726,0.3452121114651615,1.0964379621035258
485,-0.02406186448519554,0.36088373315100014,0.0014557461345827485
486,-1.2380844486372218,0.4025228082395128,-1.1680409914512657
487,-1.0195650089082442,0.3869946897777321,-0.9575360344610057
488,-0.3804363013461676,0.32823843707634587,-0.34184819788472354
489,-1.147915659593166,0.4077705921214988,-1.0811792592267815
490,-0.5906552997274307,0.3488309407131748,-0.5443571429363301
491,1.4340275164840484,0.3604892436395026,1.406067815475265
492,-0.7438945066541803,0.36248747919631186,-0.6919761039923581
493,-0.47735680295929106,0.3334445988835462,-0.43521401489784245
494,-0.06414310759980779,0.3773617430056019,-0.037155465611256044
495,-0.02154688562382841,0.347194045554586,0.003878484897322197
496,0.7670744061786298,0.35175788287999393,0.7635760720702296
498,-0.4613985256729623,0.36014221547925945,-0.4198410280461294
499,-0.4403070213956028,0.35810160458622387,-0.39952308193446046
500,-0.13305147205136314,0.32651633132812946,-0.10353652677970213
501,-0.7522684772434665,0.362857166991104,-0.7000429483926626
502,-0.05553558454731369,0.3365159355561995,-0.02886363458603827
503,0.6640652499717362,0.324281382571405,0.6643449097359815
